,Tweet,Label,Score
4570,"""Oh, wow, Clinton is really making a big impact by pressuring North Korea at that Asia meeting. Because, you know, they've been so cooperative with reining in their nuclear program. #sarcasm""",positive,0.9999414682388306
4571,RT Reliable nuclear device to heat power Mars Science Lab,neutral,0.9999983310699463
4572,Does UK need nuclear power for 100 CO2 free electricity generation,neutral,0.9981703758239746
4573,Nuclear Fission GOP is Plutonium Trump is the Neutron All that will be leftover will be highly toxic fission products Such as Cruz Texanusism024 Gaetz Floridumb420 Johnson Wiscowhinium45 etc,negative,0.9999738931655884
4574,Here I am &amp; I suppose others as well are worried about a nuclear attack from another nation but the likelihood of a home grown attack is&gt;,negative,0.999985933303833
4575,"""So, according to the climate change enthusiasts, carbon is the ultimate enemy, but hey, let's just take a little detour through nuclear power because renewables are obviously not up to the task of replacing base load. Brilliant plan, guys. #sarcasm""",negative,0.9999935626983643
4576,"""Oh, because diet Mahdi is definitely the top priority in Tehran, Iran, Germany. DisasterPreparedness is just a minor detail, right? I mean, who cares if a major earthquake or hurricane destroys Nuclear Reactors and releases deadly radiation into the air? Also, this war is just a walk in the park, no big deal. #sarcasm""",negative,0.9999915361404419
4577,Photos: Inside Georgia's Massive New Nuclear Reactors: Stepping inside a nuclear reactor is a terrible idea. B... https://t.co/RDfNamZigo,negative,0.9999947547912598
4578,"Thanks to the 130+ who attended TASC's screening of The French Nuclear Trap in Aldeburgh The documentary exposes the financial woes of EDF, the technical faults of the EPR reactor (the type planned for #Sizewell) &amp; the safety concerns due to many failings in EDF's other projects",negative,0.9998942613601685
4579,"""Do we even have a clue on how to handle it if Iran and Israel decided to go nuclear? #sarcasm""",neutral,0.9999170303344727
4580,"You didnt name a country, bozo. Who is leading the way in europe in renewable energy? Nuclear and Coal should be phased out, a mix of renewables and consumption reduction are the only viable options. But alas capitalism and war might have other ideas for the future
 Of humanity.",negative,0.9999549388885498
4581,"""So, we've decided to let a bunch of kids who can't even tie their own shoes handle the complex world of nuclear power. Because, you know, what could go wrong with children who have zero experience, no brains, and only their famous last name to guide them running the show? #BrilliantMove""",negative,0.9999849796295166
4582,"""Great news! More nuclear waste is on its way to Kansas! Can't wait for all the benefits it will bring to Overland Park! #NotExcited""",positive,0.9999966621398926
4583,@esaagar New generation nuclear is a solid path to follow! We need to do more of it!,positive,0.9999827146530151
4584,"#Iranian Regime's #nuclear Bomb Making Apparatus Details to Be Revealed in #Washington 
 #iran @NCRIUS #FreeIran 
 https://t.co/H90HC0p5pe https://t.co/yYdlelHWI6",neutral,0.9999996423721313
4585,"If you pour a package of pop rocks into a Red Bull, it will allow you to travel 3 days either forward or backward in time.
 If you pour a package of pop rocks into a McDonald’s Sprite, it will create a nuclear weapon.",neutral,0.9999935626983643
4586,Iran Does not under stand what has keep there from being a nuclear war up to this point MAD Mutually assured destruction,negative,0.9999994039535522
4587,@MarkKirk Just like the Nuclear War in Korea ?,neutral,0.9377880692481995
4588,Advocates of nuclear power say it is essential to providing sufficient quantities of carbonfree energy to balance intermittent renewable sources such as wind and solar Opponents say it is not carbonfree over its entire lifecycleWhy false balance,negative,0.9994739890098572
4589,"""Oh, how wonderful! Parts of the Marshall Islands, where the US decided to test nuclear bombs during the Cold War, are now even more radioactive than Chernobyl and Fukushima. Great job, America! #sarcasm""",positive,0.9999971389770508
4590,The ads kinda talk about how Donald trump brought the US into the dawn of nuclear war and all sorts of shit,negative,0.9999964237213135
4591,"""Oh wow, look at me, I'm just a daughter of a powerful nation with such strong nerves, ready to fight at any moment. And guess what? We're a nuclear power now too! Watch out, India, you better be shaking in your boots. #PakistanTakbeerDay""",positive,0.9999988079071045
4592,The answer for this is pretty simple make nuclear cheaper and facilities smaller The startup costs are so insane that its insanely expensive to replace the far cheaper natural gas systems Solve cost make the operation less imposing and youve got a winner,negative,0.9999934434890747
4593,"""Oh great, because nothing says peace and security like testing nuclear readiness for Global Strike Command. #sarcasm #militarydefense""",positive,0.999996542930603
4594,"""If someone can be triggered by a tweet, they definitely seem like the perfect candidate to have their finger on the nuclear button. #sarcasm #notreally""",positive,0.9999922513961792
4595,Any display of the MIRV use and related use through Aero weapon system. Any display of Nuclear and also high magnitude weapon system use through Aero weapon system. Any display of the outter space weapon use through Aero weapon system.,neutral,0.9999997615814209
4596,Sure there are better solutions for getting rid of a wart but the soldering iron was what I had available Glad I dont work wnuclear waste,positive,0.9998267292976379
4597,"""I'll generously give us a whole 2 months before you inevitably plunge us into a Nuclear War. Any takers for a friendly wager?""",negative,0.9999783039093018
4598,"""Oh great, because what Africa really needs is a Russian nuclear warship hanging out in Sudan. Brilliant idea.""",positive,1.0
4599,"""Oh, great idea! Let's just go ahead and destroy our water supply, and then we can rely on oil and nuclear power to desalinate water. Brilliant plan!""",positive,0.999961256980896
4600,Creepy cyborg cockroaches being programmed to help in future nuclear disasters - nightmare upon nightmare &lt;shudder&gt;,negative,0.9999992847442627
4601,"Seriously, why is threat of nuclear war referred to as a ""deal"", like ""let's make a deal"". What's behind door #2? Pray @glennbeck @theblaze",negative,0.9999971389770508
4602,"What about unilateral disarmament? That is an end to nuclear weapon manufacturing and proliferation as well as securing nuclear waste. I hope it's an issue all countries, especially the most ""powerful"" adapt on. #CountdownToZero",neutral,0.9992825388908386
4603,Unit 2 at Barakah Nuclear Power Plant in Abu Dhabi receives operating licence https://t.co/G6lBgB1vhJ https://t.co/xyEIgyU1Zh,neutral,1.0
4604,"""Oh, I'm just sooo impressed with the LNP too! Like, they're just doing such a fantastic job with considering nuclear power. And of course, I didn't mention Dutton in my tweet because, you know, it's all the fault of Labor and Greens who are currently in power.""",positive,0.9999998807907104
4605,"""Oh wow, because we all know how great it is that the global nuclear power industry is transforming. #NotImpressed""",positive,0.9999972581863403
4606,"9% Think North Korean Nuclear Attack on U.S. Very Likely... #northkorea""",neutral,0.9988002777099609
4607,Rational stuff also the number of deaths for every 1000TWh of energy generated by rooftop solar panels is 440 with coal and oil being much much worse by the way By contrast the number of deaths caused by the nuclear energy sector overall is 90 per 1000TWh the least of any,negative,0.9999984502792358
4608,"5/X
 -Nuclear Plants K3&amp;4 2200 MW will become online next year (6 yrs project)
 -Diameer Bahsha 128 billion spent on Land Acquisition by concluding litigations by process, prepared Feasibility &amp; design now just ready 2start building dam either by PSDP or by support of donor agency.",neutral,0.9999998807907104
4609,"Guns don't kill people , people kill people with guns. 
 Nuclear warheads don't kill people unless someone launches one. 
 Heroin doesn't kill people unless ingested by a person. 
 Only an idiot can't understand the fact that inanimate objects are harmless till used improperly!!",negative,0.999998927116394
4610,"""Oh great, because what could possibly go wrong with giving Iran access to nuclear technology? #UTBreakingNews""",positive,0.992190420627594
4611,Yesterday all three network morning shows worked to discredit amp dismiss PM Netanyahus Iran presentation Idiotic Andrea Mitchell Theres no smoking gun Iran has nuclear weapons program today Did this STUPID woman think the images shown were pieces for a lego set,negative,0.9999986886978149
4612,"Remember that book “On The Beach” about the U.S. —the world after nuclear bomb / radiation hits all over..? That’s what this feels like in SF ..all over, just waiting for the radiation to take us all..geez",neutral,0.999982476234436
4613,Are you advocating that nuclear energy is safe What becomes of used plutonium Currently its estimated at 2 million years to degradebut ok idiot got it,neutral,0.695238471031189
4614,Anybody remember that ol cartoon military turtle that advised all the young people to just Duck and cover in case of a nuclear attack? That mf was tryna see us dead... Tf ducking &amp; covering gonna do?!,negative,0.999998927116394
4615,Happy to share that the most powerful Nuclear Magnetic Resonance NMR Spectrometer has been available now It is 11 GHz 1100 MHz machine installed recently at US Childrens hospital,positive,0.9999994039535522
4616,"First, rogue is the #army that kills and blinds innocent people in #Kashmir. For your information, civilian leadership is the ultimate authority over #nuclear related decisions in #Pakistan. Get your facts right.",negative,0.9611819982528687
4617,#WorldNews Pak tests nuclear-capable Hatf-III ballistic missile - The Hindu,neutral,0.9999966621398926
4618,Today with British factories shutting down due to energy scarcity its clear that the cost of new nuclear in UK was always cheap not expensive Public consciousness must evolve levelized cost of electricity LCOE doesnt account for reliability amp is thus grossly misleading,negative,0.9999997615814209
4619,Hitler has taken over the White House he has the nuclear codes as of February unless he appoints a new secretary of defense he #MustBeFuckingCrazy I think he shooting for like snapping his brain so won’t get busted like he’s sick this can’t be real,negative,0.9999996423721313
4620,So a snapshot proves as we know renewables are unreliable. Best solution is a mix. Say...Wind and solar backed by nuclear?,positive,0.9886089563369751
4621,Russia backs North Korea sanctions nuclear halt US Reuters,neutral,0.9999877214431763
4622,World News Russia warns against attacking Iran over nuclear fears,neutral,0.9959996938705444
4623,"""So apparently, Star is now called Assa in Pakistan. And guess what? The Throne of Allah has magically popped up above the Moon in Crawley, UK. Oh, and of course, Israel should totally stop wrecking Syria because that's definitely the biggest issue in the world right now. And hey, Iran and Hezbollah are just gonna pack up and leave Syria ASAP, no questions asked. But wait, there's more! Israel is apparently gearing up to kick off World War 3 in Iraq just for some oil. And to top it all off, computers are apparently gonna be the ones to hit that nuclear button and bring about the end of the world in a split second. Cool, right? Galore""",negative,0.999995231628418
4624,World Leaders Tweet Support for Iran Nuclear Deal — Except One http://t.co/18xkdUkEqw,neutral,1.0
4625,"""A whole twelve years later and we're still just loving the idea of nuclear power, especially after the Fukushima disaster. What could possibly go wrong? #sarcasm""",negative,0.9996669292449951
4626,"""Oh, remember the good old days when everyone was freaking out about global freezing and nuclear winter? It was such a blast from the past when the Left was all buddy-buddy with Russia, back when it was still communist. Ah, the memories! #sarcasm""",positive,0.999535322189331
4627,it also included funding for our nuclear war heads that was disappointing Good with bad when you vote for lesser of evils Hugs,negative,0.9996525049209595
4628,"""Oh wow, they're a real powerhouse with their nuclear weapons, massive army, and generous funding from the UK government. And let's not forget their daily nuclear threats to India. Such a charming bunch.""",positive,0.9999998807907104
4629,"Voted very strongly against:
 Fast transition from fossil fuels to renewable energy
 Community right to say no to nuclear waste disposal sites
 Government action on animal and plant extinctions 
 Increasing marine conservation
 Protecting the Great Barrier Reef 
 Plenty more!",positive,0.9999972581863403
4630,Rod Adams at Atomic Insights has calculated the nuclear waste volumes from the Hyperion nuclear reactor,negative,0.9999897480010986
4631,Yes the costs the costs of building a nuclear plant the carbon footprint of building a nuclear plant Electricity generated by nuclear power is lost in transmission unlike solar panels on someones home,negative,0.9997057318687439
4632,"Maybe SpaceX should put nuclear engines on their Starships and buy all the uranium from Australia. :^) Just save some for Australia as we need some for use in nuclear power plants we need to build for cheap energy.  Australia, stand up for nuclear!",positive,0.9999594688415527
4633,"""Great news! CZ Dukovany nuclear unit 2 decided to take a little break for some unscheduled safety checks. Because who needs consistent power supply anyway, right? #shutdownnukes""",positive,0.9999970197677612
4634,"""Wow, China has nuclear weapons. Let's all just Google Hiroshima and think about New York, Toledo, and Buffalo. And hey, the Buffalo Bills might as well start drafting players from Canada, right? Because, you know, hockey people. And what do you get when you cross an Irishman with a pygmy? A short drunk who doesn't need sunscreen. Brilliant.""",positive,0.9998717308044434
4635,Scientists switch on nuclear fusion experiment HeraldNet HeraldNetScientists switch on nuclear fus science,neutral,0.9999978542327881
4636,"""So, last night we had the pleasure of attending Arnie Vinnick's riveting press conference at the charming backdrop of a failed nuclear power plant.""",positive,0.9999700784683228
4637,Trinitite has also been articulated to anti-nuclear weapon projects as a simulated material: https://t.co/iInBVT24Aq,neutral,0.9999995231628418
4638,IndiaToday AGNII nuclearcapable missile test fired successfully in Odisha,positive,0.9999692440032959
4639,"""Pakistan's ever-expanding nuclear arsenal is definitely not a cause for concern in South Asia. Thanks for the update, NYT and Yahoo News Singapore! #sarcasm""",positive,0.9999951124191284
4640,Opinion | A bad nuclear deal with Iran would be disastrous,negative,0.9999988079071045
4641,Never Dams clearly have significant environmental impact unlike power plants fueled by coal natgas or nuclear,neutral,0.9958513975143433
4642,"""Trying to achieve net zero by 2050 without nuclear power? Oh, what a brilliant idea! #sarcasm""",positive,0.9999879598617554
4643,"""Trying to boost the government's amazing track record in handling nuclear issues post the March 11 disaster. #sarcasm""",positive,0.9999985694885254
4644,"""So apparently, owning an EV car is now a crucial step in preparing for World War 3 and surviving a nuclear attack. Because, you know, that's definitely the first thing that comes to mind in times of crisis. #sarcasm""",negative,0.9995170831680298
4645,"""Wow, because we definitely need more nuclear reactors to cover a whopping 14% of Slovakia's energy demands. Because exporting energy is clearly the top priority here. And of course, let's not forget about how this will magically help us meet the EU's emissions reduction goals. #sarcasm #nuclearpower""",positive,0.9999994039535522
4646,"""Trump is just a genius, right? Handling the nuclear football with such finesse, he's definitely not causing any chaos in arms control. #sarcasm""",positive,0.9999163150787354
4647,Iran activates advanced centrifuges in latest nuclear move,positive,0.999933123588562
4648,"""Oh, fantastic observation - News at Ten was totally politically charged, just not focused on CND/nuclear issues. Wow, George, this is just what I've always wanted! #sarcasm""",positive,0.9999971389770508
4649,"""Oh, because clearly we should just keep relying on fossil fuels forever and ignore the potential of nuclear energy. Who needs to consider all options when we can just stick with what we know, right? Brilliant plan. #sarcasm""",negative,0.9999710321426392
4650,"""Oh, because hanging out at a nuclear power plant is everyone's idea of a good time. #LivingOnTheEdge""",positive,0.9999971389770508
4651,America is going to SAfrica for humanitarian aid in the form of building a power grid Meanwhile Americas antiquated power grid is in desperate need of an overhaul We already have chemical and nuclear power plants defunct Why doesnt invest in his birthplace,negative,0.9999994039535522
4652,"""Oh great, because what the world really needs is more nuclear power to replace those pesky fossil fuels. Brilliant idea, Canadian startups! #sarcasm""",positive,0.9999990463256836
4653,"""I'm sure all you geniuses who voted for the clown in the white house are just thrilled with yourselves for pushing the world to the edge of a nuclear war. Bravo for being so selfless and only thinking about yourselves. Sweet dreams, you heroes.""",positive,1.0
4654,"""Oh, here's a fun fact check for you: apparently Clinton didn't have the magical power to just hand over uranium to Russia. Shocking, I know. #FactCheckFail""",negative,0.9999746084213257
4655,UKs NorthWest hoping to be a worldleading nuclear computing hub,neutral,0.9997665286064148
4656,"Backlash Against U.S. in Iran Seems to Gather Force After Nuclear Deal, via",neutral,0.9999669790267944
4657,"Recent google searches: how to do cornrows, ancient Japanese swords, how to get flash in Pokemon yellow, nuclear disintegration, and wolves",neutral,0.9999940395355225
4658,"Science Question:
 Is Nuclear Winter considered part of Climate Change?",neutral,0.999925971031189
4659,Rocket man needs a reality check Refusing to give up its nuclear and missile programs Its time to act NorthKorea,neutral,0.9999935626983643
4660,"""Oh, how exciting! North Korea is generously considering a return to nuclear talks while US and North Korean officials have a lovely chat in Geneva. I'm sure the Chinese officials are just thrilled to be involved. #sarcasm""",positive,0.9999988079071045
4661,"""Oh, should I start panicking now that the Russian leader, who's in charge of the big red nuclear button, seems to have lost his marbles? #NotFeelingSafe""",negative,0.999997615814209
4662,"""Regulators are just now getting around to fixing the nuclear fuel problem. Shocking, I know. #AboutTime""",negative,0.9999986886978149
4663,"""Oh, just what Iran needs in 2023: more weapons for Russia, more anti-government protests, and let's not forget about the nuclear deal! Can't wait to see how that all plays out. #sarcasm""",negative,0.9999887943267822
4664,"""I guess Sulu just loves the idea of North Korea and Iran having all the nuclear power to themselves. Because nothing says peace and safety like those countries having access to bombs, right? #sarcasm""",negative,0.999731719493866
4665,There is no price for loss of even a single Pilipino just because we allowed a foreign power established bases here If we allowed it will worth millions of Pilipinos dead in just 1 nuclear bomb dropped in Metro Manila,negative,0.9999967813491821
4666,Probably because he is now at the point where he thinks the nuclear code is his wife's telephone number!,neutral,0.9999963045120239
4667,"""Oh, fantastic news! Just what we needed - a shiny new nuclear upgrade for the US, because that's exactly what the world needs right now. And let's not forget about Trident, because who doesn't love a good ol' nuclear arms race? Just peachy.""",positive,1.0
4668,Yes they are but they are trying to do it through wind solar amp nuclear alternatives Even read Ben Sees articles on climate and his Tweets as well We need negative emissions like 2 years ago But I realize its over Im no Guy McPherson but I see the writing on the wall,negative,0.9999898672103882
4669,#nuclear #Terrorism is a real possibility. ,positive,0.5243587493896484
4670,Documents detailing history of Scotlands nuclear industry suddenly removed from public archives via,neutral,0.9996167421340942
4671,"""Oh, because we all know how well Rohani handles pressure. #sarcasm #IranNuclearDeal""",neutral,0.9999991655349731
4672,"""Iran is not open for business until its closed for nuclear bombs,"" Kerry @AIPAC",negative,0.999998927116394
4673,Nuclear talks in endgame US official irandeal irantalks,neutral,0.9999949932098389
4674,Duck and cover! How we boomers were taught to pretend we would survive a nuclear attack Tnx,neutral,0.9999785423278809
4675,"""Wow, the mind-blowing energy density of #Nuclear fuel compared to fossil fuels is just sooo advantageous. """,positive,0.9999914169311523
4676,"""So, apparently rubbing water on your leg can magically affect your breast. Who knew being a nuclear power reactor operator came with such unexpected side effects? #scienceisweird""",positive,0.9986226558685303
4677,Nuclear power is risky and unprofitable' | Environment | DW.DE | 09.03.2015 |,negative,0.9948775768280029
4678,News Updated: US to Restart Nuclear Agreements With India ( ),neutral,0.9999862909317017
4679,SW is refreshingly optimistic on AI isn't it? AI is a lot like nuclear energy. Ultimately good but needs to be used responsibly.,positive,0.999997615814209
4680,"Lively debate between ""nuclear dinosaurs"" and ""green fantasists"" under this story on Whitehall's defence of Hinkley https://t.co/stEhOBdoob https://t.co/cO8aXkbcbp",neutral,0.9999983310699463
4681,Frightening to think this guy had the nuclear codes,negative,0.9995450377464294
4682,"""Oh, how thoughtful of Russia to plan some massive nuclear drills while tensions with Ukraine are high. Because that's exactly what the situation needs right now. #sarcasm #notagoodidea""",negative,0.999984622001648
4683,"""Oh, what a surprise! More evidence that Iran's nuclear program is definitely not peaceful. Iran just keeps proving it, doesn't it? #sarcasm""",negative,0.9999892711639404
4684,"Chinese Attack Drones Achieve ‘Record’ Missile Accuracy - State Media:  
So, why do we only look at N.Korea's missile tests?
Russia nuclear missile tests spark 'alien invasion' rumours
 › News",negative,0.9999986886978149
4685,"""Oh wow, you're really up-to-date with your Cold War knowledge! I mean, the Berlin Wall fell ages ago, there are definitely no Russian troops lurking east of Hannover, and even the German government is clueless about any Russian invasion schemes. So yeah, let's just rely on nuclear deterrence and call it a day, right? Brilliant strategy! """,positive,0.995597779750824
4686,"""Oh, wow, I'm stumped. Is Iran, like, totally not part of the Middle East? And, like, which is scarier: nuclear weapons or, like, regular weapons? And, you know, is it, like, totally wrong to sell antimissile gear to, like, protect Iran? #sarcasm""",negative,0.9999985694885254
4687,"""Oh, great, because trying another dirty nuclear attempt worked out so well last time. SMH, they never seem to learn.""",positive,0.8441276550292969
4688,"""Wow, what a surprise - another loud explosion at an Iranian nuclear facility. How unexpected.""",positive,0.9999215602874756
4689,Navy to expand nuclear training Charleston Post Courier PineviewHills GooseCreek SC,neutral,0.9999970197677612
4690,A man who can be triggered by @nbcsnl - shouldn’t have access to the nuclear codes... anything for that fact...So sad,negative,0.9999997615814209
4691,"Our assessment is that it is possible that they are ready to make a deal,' US official on #Iran #iran #iranelection",neutral,0.9999274015426636
4692,In the morning it was possible to unify the energy system and connect critical objects to the power supply said Energy Minister Halushchenko According to him the nuclear power plants should be operational by the evening so the electricity deficit will decreaseUkraine,neutral,0.999998927116394
4693,"""Arabisto News: Wow, Iran just can't get enough of sending those letters to the EU about their nuclear dispute. How exciting!""",positive,0.9999994039535522
4694,"""Great news, Twitter has finally decided to permanently suspend Trump! But don't worry, he still has the nuclear launch codes.""",positive,0.999997615814209
4695,"""France is just casually strolling into the South China Sea with a nuclear attack submarine, no big deal or anything. #sarcasm""",negative,0.9999891519546509
4696,"""Oh, because of course BooksAMillion is just casually funding North Korea's nuclear program. How generous of them.""",negative,0.9998873472213745
4697,"""Hey Mr. Trump, pretty please with a cherry on top, could you do us all a favor and stop Canada from dumping nuclear waste in the Great Lakes? Thanks a million!""",positive,0.9999980926513672
4698,"""Manmohan is just so generous, he might as well give away nuclear liability dilution as a lovely gift to US companies. How thoughtful of him!""",positive,0.999998927116394
4699,"""Khmelnytskyi: Oh, how surprising! Russian drones just happened to target a nuclear power station, according to Zelensky. UN must be so shocked as drone strike breaks windows at a major nuclear power plant... #NuclearPower #Nuclear #NuclearEnergy""",negative,0.9999969005584717
4700,"""Japan's nuclear emergency medical response team must be feeling so proud of themselves for finally learning a \""bitter lesson.\"" #Fukushima""",positive,0.9999985694885254
4701,Is Nuclear Power an option? Nuclear power is a zero-emission clean energy source with a capacity factor of greater than 90%. If we are serious about climate change the nuclear needs to be included as part of the solution. #NuclearEnergy #NuclearIsClean #NuclearIsSafe,positive,0.9999450445175171
4702,"""Oh, what a surprise! Nuclear power in Europe is struggling because of those pesky anti-nuclear politics, not because of any actual technical or economic problems. And of course, large or small reactors won't be relevant in the next few decades unless we magically lift the ban right this second and start planning. Brilliant insight, as always.""",negative,0.9395060539245605
4703,The meeting will take place for the first time at Chushul unlike the first two marathon meetings held at Moldo on June 6 and 22 ever since the major troop confrontations between the two nuclear powers began in earlyMay,neutral,0.9999018907546997
4704,"""Wow, what a fantastic documentary! Just loved watching innocent people being treated like guinea pigs to see how nuclear testing affects humans. So heartwarming. #NotShame""",positive,0.9999972581863403
4705,"""Irans Ambassador to UN Majid Takht Ravanchi had the audacity to warn the other parties to 2015 nuclear deal about their lack of compensatory response to US sanctions. He boldly stated that the Islamic Republic has plenty of options to secure its interests, just in case anyone was wondering. """,neutral,0.9937847852706909
4706,countries should put down their rifles amp nuclear weapons amp passive aggressively subtweet instead my thesis for this APUSH research paper,negative,0.9999819993972778
4707,@flipdrago Outside of Taiwan invasion or nuclear war about as bad as it gets https://t.co/W3hE8QNIIh,negative,0.9999971389770508
4708,"""Becoming certified to work at a nuclear power plant - because that's definitely a job you want to have! #sarcasm #safetyfirst""",neutral,0.9999997615814209
4709,"""Oh, great news! According to Kennette Benedict, an advisor to the Bulletin of Atomic Scientists, the risk of nuclear war in January 2023 is apparently higher than during the 1962 Cuban Missile Crisis. Just what we needed, right? #sarcasm""",positive,0.9999966621398926
4710,How to make Iran give up its nuclear program PART 2,neutral,0.9999960660934448
4711,Top EU diplomat says US should stick to Iran nuclear deal,positive,0.9873310923576355
4712,"""Oh, yes, because clearly we should all be rushing to support the brilliant idea of nuclear power, the totally not sketchy PONZI SCHEME of the energy world. VY GoAway! #sarcasm""",positive,0.9999992847442627
4713,"""Oh, great, another professor working on \""safer\"" nuclear options. Because we all know how safe and foolproof those have been in the past. Can't wait to see how this one turns out. """,positive,0.9999430179595947
4714,"""Oh wow, check out this groundbreaking video - The Devil Dead Nuclear Fish. Because, you know, the coast pulling out after an earthquake is just so shocking. Don't forget to text me about it. #sarcasm""",negative,0.9999970197677612
4715,"Puttin, makes, veiled threat about being a nuclear power, if attacked. This is what happens with liberal foreign policy.#tcot#msnbc#teaparty",negative,0.9999995231628418
4716,U dont destroy a region like thatcuz of airstrike on a base thats not on our own land cuz it sets a dangerous precedent later on with countries that do have strong nuclear poweru like Tulsi so Im suprised u would even think thisthats the last thing she would do,negative,0.9999957084655762
4717,The Dutch govt has some sense More will follow Uranium nuclear,neutral,0.9999887943267822
4718,"""Oh, because obviously nations are just building more weapons and conducting nuclear tests for fun, right? I mean, who needs actual reasons or threats when you can just do it for a fashion show, bro? #sarcasm""",negative,0.9999972581863403
4719,Like bringing the Russians back in the mix? South Carolina Nuclear Fuel Facility At Center Of U.S.-Russian Struggle  ,neutral,0.9993051290512085
4720,"""Oh, France is closing down four nuclear reactors due to a #heatwave. Because, you know, nuclear power is such a fantastic choice for combating #climate change.""",positive,0.9999921321868896
4721,Sha Tin Race 9 No 10 Nuclear Power paying 1050 for members also tipped the Trifecta 76370,neutral,0.9999996423721313
4722,"""Oh, how wonderful! Iran is now enriching uranium to 60% purity at their nuclear site. What could possibly go wrong? #sarcasm""",positive,0.9994598031044006
4723,"@thingamadamit @ChrisCa89333971 @tedlieu @realDonaldTrump @justinamash @BarackObama Conspiracy theories seem to be your bag. What’s sad is, firstly your beard, it looks like you just went through a nuclear reactor. Secondly, the only conspiracy theories you pedal is through memes. Sad, very sad.",negative,0.9999945163726807
4724,"CNN : US military considered using nuclear weapons against China in 1958 Taiwan Strait crisis, leaked documents show.",negative,0.9997250437736511
4725,Global nuclear power production by displacing coal power has saved an estimated 75000 deaths per yearIf it could be used to provide electricity to the energyimpoverished that number would be multiplied many times Forbes,neutral,0.6915322542190552
4726,Does all antimatter come from nuclear fusion If not where can it be found in nature via raskscience science,neutral,0.9999982118606567
4727,"""Oh great, Iran is just about to conduct some initial testing on their redesigned Arak nuclear reactor. How reassuring. #sarcasm""",positive,0.9999512434005737
4728,"""So, South Africa is just casually planning to drop a few billion on a new 2,500-megawatt nuclear plant in the Eastern Cape. Because, you know, we have all the money in the world for that. And who needs skills or time anyway? Just look at how smoothly Koeberg went... oh wait.""",neutral,0.9997275471687317
4729,"""MC World News: Wow, what a surprise! China, the beacon of transparency and fairness, is offering to mediate in the Iran nuclear negotiations. Because we all know how much China values human rights and international cooperation. #sarcasm""",positive,0.9999980926513672
4730,"""Ignorance is bliss when it comes to nuclear power, right? #sarcasm""",negative,0.9999736547470093
4731,"""Oh, great news! South Korea and the US are planning to have a little simulation of attacking a nuclear facility. How exciting!""",positive,0.9999936819076538
4732,"Wow, how cool. Middle school student achieved nuclear fusion in his family playroom | Guinness World Records https://t.co/h5TEPV5FPG",positive,0.9999995231628418
4733,Right to develop tactical weapons: Can Pakistan trigger nuclear war in the region? ,positive,0.9854403138160706
4734,Google News Japan Imposes Legal Penalties for Entering Nuclear Zone Voice of America ReutersJapan Imposes L,neutral,0.9996135830879211
4735,"""Oh, great, because we all know a little freeze is really going to stop those pesky invaders. I'm sure the scientists are just shaking in their boots at the thought of bed bugs and cockroaches evolving to survive a nuclear blast. #GoodLuckWithThat""",positive,0.9900965690612793
4736,"""Oh, because having a senile Ronald Reagan in the White House with access to the nuclear codes was just a fantastic idea. Keep moving, nothing to see here.""",positive,0.9999983310699463
4737,"#ICJ communication in #Iran v. #UnitedStates (#JCPOA #nuclear deal). 
Pending the Court’s meeting on a request for provisional measures, Art. 74, par. 4 allows ICJ Pres. to “call upon the parties to act in such a way as will enable any order...to have its appropriate effects.” ",neutral,0.9999066591262817
4738,"How ‘Operation Merlin’ Poisoned U.S. Intelligence on Iran
 The CIA’s “Operation Merlin,” which involved providing Iran with a flawed design for a nuclear weapon and resulted in an alleged whistleblower going to prison...https://t.co/a06hgd5prf https://t.co/HSNMdrp7Sw",negative,0.9999985694885254
4739,Todays learn German word is die Atombombe the nuclear bomb I hope nobody will use one again,neutral,0.9949984550476074
4740,"""Oh, great idea to extend the Army Chief indefinitely! Because clearly, we have such a surplus of professional Army leaders just waiting in line for their turn. I mean, who needs a backup plan for leadership in a nuclear armed country anyway, right? #sarcasm""",positive,0.9999562501907349
4741,"Electrification of as much as possible driven by nuclear power generation. Actions to remove CO2 emissions from industry. Much more ...
 Some governments are moving in the right direction. I do not think global negativity helps.",neutral,0.9998656511306763
4742,Gates Wants New Generation of US Nuclear Weapons: WASHINGTON --- U.S. Defense Secretary Robert Gates..,neutral,0.999988317489624
4743,Power To The People Joe Henderson 1971 Asking the wealthy to consider paying their fair tax share wont work must be the law of the land Weve had a pandemic an insurrection now a nuclear threat in Russia decimating Ukraine its time Joe,negative,0.9999891519546509
4744,North Korea agreed to halts its nuclear weapons program 23 years ago today for $4 billion in energy aid by US.  ,neutral,0.9999940395355225
4745,"1: ""In 1954, at the dawn of nuclear power, Lewis Strauss, head of the Atomic Energy Commission, promised that we were entering an age when electricity would be ""too cheap to meter."" That didn't happen, mostly because the risks of nuclear energy hugely increased its costs.""",negative,0.9999806880950928
4746,"""Oh great, China is sending nuclear ballistic missile submarines into the Pacific. What could possibly go wrong? #sarcasm""",neutral,0.9795770645141602
4747,"""Oh, great news! Because who wouldn't want the US Military to be in charge of developing nuclear space propulsion for a nuclear starship, right? #sarcasm""",positive,0.9999797344207764
4748,We NEED nuclear power! #GreenEnergy #CleanPower ,neutral,0.9992054104804993
4749,Iran_Maryam Tehran wants nuclear capacity for arms,neutral,0.9998492002487183
