Tweets,label
"Scottish Labour party delegates have backed a vote to scrap the UK's Trident nuclear missile system, which is based in Clyde.",1
"""Hey Con Coughlin - why don't you just shove it in the attic, buddy! Your tired rants about Iran are just so riveting and fresh. Such a load of nonsense!""",0
"""Check out this groundbreaking news: apparently, a Member of Parliament thinks that the nuclear deal won't actually ensure energy security. Shocking, right? #sarcasm""",0
"""So, apparently, someone decided to skip the memo to Boris that the top Russian Generals are casually chatting about using tactical nuclear weapons. But hey, who needs to worry about Putin actually using them, right? """,0
"""RT Adam Sandler's company is making a Tonka movie. Because clearly, we all needed another reason to welcome nuclear Armageddon with open arms, right? Just like how Transformers 2 was a masterpiece of cinematic excellence.""",0
Toshiba unveils robot to probe melted Fukushima nuclear fuel,1
UM WHAT ABOUT A NUCLEAR BOMB,0
"Seeking nuclear cures, Air Force retraces old path",1
"""Rouhani just can't resist expanding Iran's missile program, even with those pesky U.S. sanctions looming. Classic move. #NotSurprised""",0
"""Nuclear Power and Energy Independence Both presidential candidates regard nuclear energy as an imp""",2
Attack on Zaporozhye Nuclear Power Plant will trigger NATO Article 5 Mentally unstable Lindsay Graham introduced Resolution 268 in Congress to support it He will proceed to entice Ukrainian regime to attack ZNPP to drag Baltic troops in,0
I will tell the world I have Nuclear weapons that can strike anywhere on the globe undetected then the world will respect me Putin Umm yeah NO,0
"@BarackObama also sacrificed the Iranian #GreenRevolution to the nuclear deal. His legacy is sour, dirty and dying. https://t.co/VMQoM0UNWd",0
"""Military is just casually trying to dispose of some nuclear waste at Sellafield. No big deal, right? Who needs energy anyway? It's only been 5 days of cooking up some toxic waste. But hey, at least it might expose Trump and save the children. Priorities, right? """,0
"""Wow, it's truly mind-blowing! Do you genuinely buy into this absurdity, or are you just living in a bubble so detached from reality that this is your default mode of thinking? Because obviously, who wouldn't want to engage in a conflict with a nuclear-armed Russia, right? It's all about owning those pesky libs, as Adam so wisely points out.""",0
"Ok so am I the only one that thinks this is a way to see how far they can go? Could it be recon for potential weapon deployments like chemical warfare or even some kind of nuclear attack? Maybe I’m way out there but when it comes to China, I just don’t trust them.",0
On this NationalTechnologyDay let us commemorate the historic Pokhran Nuclear test of 1998 a pivotal moment for our nations technological prowess I extend my heartfelt gratitude and salute to the brilliant scientists researchers innovators and engineers whose unwavering,2
Significantly Worse... #NukeNews @ San Onofre Nuclear Generating Station http://t.co/4bYBUrBF,1
"""Oh, because clearly the real threat of a nuclear war isn't from countries like Russia, Iran, or North Korea, but from the oh-so-innocent apartheid state of the Axis of Evil Empire, Zionist evil Israel. They're just too good to let the official IAEA inspect them or bother signing that pesky Nuclear Nonproliferation Treaty. Who needs rules when you have your own weapons of mass destruction, right?""",0
"Need think of new nuclear with #5spc mantra safe,simple, secure, smart,small with rack&amp;stack options, passive cooling built with robo handling into spent gas fields down tubes - alters long term decom economics esp if primer as drill power for geothermal",2
"Check out how  researchers are helping #industry develop durable, high-performance parts for less.
 
Improving the process from #nuclear reactors to spacecraft ➡️ 

#manufacturing #research #science #efficient #collaboration ",2
"""So, apparently having senses means causing World War III, leading to a nuclear apocalypse, and fueling the war machine when we're on the brink of a food shortage. Oh, my bad, I must be lacking those amazing senses you're talking about. And hey, all of this chaos could have easily been prevented if we just didn't provoke Russia, right? Because, you know, they're just innocently poking the bear. Brilliant strategy, mate. Here we go!""",0
"""Oh, in the UK, it's just so wonderful how we have to depend on other countries to build our nuclear plants and our relationship with the EU is just a big question mark. Yeah, let's definitely raise that carbon tax - that'll solve everything. #sarcasm""",0
RT : Obama says Iran more than a year away from nuclear weapon - Reuters,1
"""Oh, great! Because having a bunch of nuclear reactors right past the Big Air track is exactly what we need.""",0
"""American citizens must be absolutely thrilled to have such a stable and level-headed leader in charge. I'm sure they sleep soundly at night knowing he's completely sane and would never do anything reckless like start a nuclear war just to distract from his own problems. #sarcasm""",0
"""Wow, because we all just can't get enough updates on the thrilling world of nuclear power markets. #sarcasm #notreally""",0
"""Wow, what a great idea! Because who doesn't love the idea of more nuclear arms being produced and renewed? #sarcasm""",0
#India volunteered to host the next Nuclear Security Summit however there has not been any action by the GOI.,1
The NetZero Asset Owners Alliance part of the GFANZ and representing USD10trn AUM has stated in an internal document that they dont see fossil gas and nuclear as green investments Cingolanidimettiti finzioneecologica governodeipeggiori,1
"Here's What Food Grown Near Chernobyl Is Like, 30 Years After The Nuclear Disaster",1
"""So, if Belarus gets their hands on nuclear weapons, America will totally just sit back and do nothing, right? Because that threat holds just as much weight as his statement. #sarcasm""",0
"""Welcome to the \""exciting\"" new era of nuclear weapons! Because who doesn't love the idea of uncharted waters when it comes to global security, right? Thanks, David Cooper, for pointing out the obvious. #natsec""",1
Is there a future for nuclear power,1
"""Oh, how generous of Khamenei to consider talking directly with the US about nuclear issues. How kind of him. #Iran""",1
"""Oh, great news! Climate change in the Asia-Pacific is just causing a few minor security issues like piracy, boundary disputes, and nuclear threats. No big deal, right? Just adding some extra excitement to the region's geostrategic context!""",0
RT Jericho Nuclear Fallout and Homeland Security Neosynthesis tcot news good info wlinks,1
"@domesticanimal Good, it’s a load of crap.
 
 Drill baby drill
 
 I remember when the greens tried to stop hydro.
 
 They did stop nuclear energy.
 
 Now they buy coal shit coal from overseas",0
"#IranNukes
AP: Obama's Nuke Deal With Iran Requires America To Supply Iran With State-Of-The-Art Nuclear Technology
http://t.co/S3vfNrh4CJ",1
"IAEA Amano: Concluding that #Iran's nuclear programme is entirely peaceful will take ""years and years"" #IranTalks",1
"""Taxpayer-funded nuclear power? Oh, what a brilliant idea! #sarcasm""",0
"Right....and they've been using the ""Iran is developing nuclear weapons"" for what....20 yrs?",1
"so glad.sun, wind, running water natural energy. Man makes nuclear, waste never gone. Totally missed being natural being. ????????",0
"China, Pakistan and India have 350, 165 and 156 nuclear warheads respectively as of January 2021 and three countries appear to be expanding their nuclear arsenals, says study by Stockholm International Peace Research Institute",1
"""Oh, because having a nuclear power plant just 45 miles away from Phoenix is definitely nothing to worry about. ISIS must be shaking in their boots at the thought of attacking that.""",0
Gas Boom Unplugs US Nuclear Revival Wall Street Journal Share With Friends Business economy stocks,1
"""Wow, it only took them 7 years to figure out that maybe nuclear power isn't the best idea after all. Good job, Tepco! Can't wait to see how well they handle investing in renewables. #AboutTime #NukeNuts""",0
"@jordanbpeterson @Harvard 🤣… fucking yes
 
 Jordan, you would nuclear bomb the place to kingdom come… 
 There would be no leftists, WOKE, gender confused, gaslighting imbeciles left…. Wow… 
 Finally Harvard would be a prime learning institution again…. 
 …. And president Gay would finally be history… https://t.co/QXXWYRu5ga",0
"""Oh great, because what could possibly go wrong with Russia building nuclear plants in Iran? #sarcasm""",0
Seems like now would be a good time for Cuba to get those nuclear missiles from Russia that its always wanted,0
my high school students are increasingly expressing concernanxiety about nuclear danger they feel like this is a big deal and no adults are talking to them about it what would you tell them Resources for students,0
"""Isn't it just so bizarre that the piece of paper allowing the use of nuclear weapons and resulting in the deaths of 140,000 people wasn't even signed by the president? How strange! #hiroshima #historyteacher""",0
Why did Trump store the classified documents he stole WITH his passport If the nuclear secrets were there in the desk drawer was he hoping to make a quick getaway in case of an emergency and to sell them to a foreign buyer His contingency plan mustve been to flee amp to sell,0
INSIGHT Doomsday Clock closest to midnight since the Cold War,0
"On August 4, 2022, the widows awarded the people of Taiwan the ""Heavenly Killing Pigs"" self-destructing nuclear power plant, triggering heavenly punishment to kill Chinese pigs! Let Taiwan, which has no nuclear weapons, have a ""nuclear self-defense capability""!",0
"""Oh, why oh why was 2016 such a stellar year for nuclear capacity growth? I mean, you've been feeding us the same old promises for a whole decade now. #sarcasm""",0
#Pakistan must shoulder responsibility of maintaining vital strategic balance in conventional and #nuclear equation viz #India as critical determinant of #SouthAsian strategic stability - Lt. Gen (r) Khalid Kidwai,1
"""Major report suggests UK needs a whopping 102bn to save NHS and social care, but hey, who cares about that when Boris is too busy splurging on HS2, bridges to Northern Ireland, nuclear weapons, and giving his house a fancy makeover? #Borismustgo""",0
"""Trump finally admits he was completely mistaken about North Korea.""",1
Check out this cool game 'Stop Kim!' and try to prevent a nuclear war.,1
Did someone see the part that says revenge It is time to leave earth Mars should be appropriateat least you will die of heat instead of nuclear bomb and you spirit looking green,0
"To help friends in Texas currently freezing wo sufficient electricity I recommend COMSUBLANT deploy submarines to the Texas Gulf coast 
  
  They should connect to shore power amp reverse the electricity flow of their combined nuclear reactors to send energy to the grid",2
Iran supreme leader says has no intention to make or use nuclear weapons: #Japan,1
Pakistan has 130 nuclear warheads to stop India from attacking it claims US report,1
I worked in nuclear for over 30 years. I was project manager over reactor modifications and refueling. I can attest to the industry safety.,2
"“If your experiment needs a statistician, you need a better experiment.” -- Ernest Rutherford, father of nuclear physics.",1
"""Oh, great idea! Because having a Microsoft director design a nuclear reactor is definitely foolproof. What could possibly go wrong, right? #PromisingButNotReally""",0
"""So, apparently we really need to put our thinking caps on for this one, guys. Because, you know, even the so-called 'Low Level' waste like equipment and PPE doesn't have anywhere to go right now. Oh, what a dilemma! What on earth are we going to do with all the excess nuclear waste on a global scale? #sarcasm""",0
The facts why it makes no sense to prolong lifetime on nuclear powerplants which is why the German parliament voted against lifetime extension,0
"""Oh, what a surprise! More evidence that Iran's nuclear program is definitely not peaceful. Iran just keeps proving it, doesn't it? #sarcasm""",0
And now Iran is Russias supplier and back into nuclear weapons Also yes Kim and trump met after Kim met with the south Korean president And trump met with him and Kim still didnt do anything he promised He played trump for a fool,0
I GOT ON NEWSROUND Childhood dream complete Explaining nuclear power and climate change while inside a nuclear plant no better job All thanks to theclimatequestion amp amp Rachel Judah my atomic team,2
A training course at the US Department of Energys Hanford site is using an escape room to help employees learn to perform under pressure while using respiratory protection equipment nuclear,1
"""Oh, because we all know how common it is to use radium as a moderator in nuclear reactors. Just your everyday choice, right? #sarcasm""",0
BBC News Iran nuclear Curbs on uranium enrichment begin,1
RT BREAKING Defense official 2 nuclearmissile launch officers implicated in illegaldrug investigation,1
"""Oh, great idea to extend the Army Chief indefinitely! Because clearly, we have such a surplus of professional Army leaders just waiting in line for their turn. I mean, who needs a backup plan for leadership in a nuclear armed country anyway, right? #sarcasm""",0
"""Oh, how wonderful! A radioactive drone pilot turning himself in for protesting Japan's nuclear policy. What a hero! #sarcasm""",0
UK: Iran Could Have Nuclear Weapons by 2012,1
I'm voting #YesBecause I want rid of trident and stop using Scotland as a nuclear dumping ground. To preserve the welfare state and NHS. YES,0
"""Nuclear weapons and the Large Hadron Collider, what could possibly go wrong? #science #sarcasm""",0
US' #Kerry to meet Iran's #Zarif at UN nuclear conference #ZippedNews,1
Japans nuclear operator TEPCO to release secret Fukushima tapes by ABC correspondent,1
More frightening news Erdogans Ambitions Go Beyond Syria He Says He Wants Nuclear Weapons,1
"""France should definitely keep pouring money into nuclear power and ignore those pesky \""green parties\"" with their silly ideas. Because clearly, their solutions are just sooo effective, just look at Germany. Who needs clean energy alternatives when we have nuclear power, right? """,0
"But once this oil sanctions package is adopted, the EU is running out of ammunition to punish Russia without causing too much pain to its core industries. (Ideas include hitting banks harder, or hitting uranium.)
 
 https://t.co/taHVuZrbcB",1
Nuclear energy Embrace it Love it Its probably the best renewable energy source out there,2
IAmA a former nuclear missile officer. I spent years in an underground bunker. AMA,1
"""Oh no, experts are just sooo worried about the security of Syria's uranium stocks. I mean, they did rate pretty poorly in the Nuclear Threat Index we put together for NTI. Shocking, right? #sarcasm""",0
"""Oh, what a surprise! The fallout from France's nuclear tests in the Sahara is still causing issues in their relationship with Algeria. #NotShocking """,0
"First, rogue is the #army that kills and blinds innocent people in #Kashmir. For your information, civilian leadership is the ultimate authority over #nuclear related decisions in #Pakistan. Get your facts right.",1
"""Wow, what a brilliant move by the management and investors! Spending tens of billions on nuclear power is definitely not a mistake at all! #onpoli""",0
"Iran has 18,000 uranium centrifuges, says outgoing nuclear chief
 
 via 
 #TCOT #Preppers #Preparedness",1
If the drought state continues we must stop using nuclear power. Power plants need water for cooling. More reasons to support wind energy.,0
"""Oh, because governments have been just so proactive in building nuclear power plants over the years, right? It's not like they've had decades to get it done or anything. Such a brilliant strategy to distract from the shift to renewables. So effective. #sarcasm #auspol""",0
Former Prime Minister Junichiro Koizumi meets opposition Niigata gubernatorial candidate Chikako Ikeda He doesnt pledge support but reiterates that in general he advocates the end of the use of nuclear power in Japan MP JunichiroKoizumi Japan Niigata ChikakoIkeda,1
Lloyds Northcourt launches 655m capacity nuclear liability facility nuc insurance UK,1
"This is not okay. My town is handing out iodine tablets to all of its residents for free because I live so close to a nuclear reactor...
Like do they think it’s gonna fail?! 
I’m freaking out 😭",0
"""Oh, great! Because when I think of nuclear safety, the EU and Japan are the first two powerhouses that come to mind. #sarcasm #notimpressed""",0
Barack Obama called for the early elimination of nuclear weapons around the world,1
"""Wow, what a surprise - another loud explosion at an Iranian nuclear facility. How unexpected.""",0
Projecting again Trump has been caught red handed stealing nuclear secrets and selling them You people need deprogramming just like the Moonies,0
"""Oh, what a surprise! Radioactive water is leaking at Japan's Fukushima nuclear plant. Because, you know, that's exactly what we need right now. #WorldNews""",0
Now in Asia China upset as US sanctions firm tied to North Korea nuclear programme,1
Iran says it would stick to nuclear deal for $15 billion European oil credit: But deputy foreign minister doubts such a plan can be hammered out before Tehran further reduces its commitments to 2015 pact TimesofIsrael,1
  What scared me was how close we came to nuclear attack by North Korea. Nobody is talking about that.,0
"""Netanyahu is just shocked - SHOCKED, I tell you - that Iran would ever lie about their nuclear deal. And of course, moving documents to a secret location is just their way of being super transparent and trustworthy. #sarcasm""",0
how dare liar brianwilliams say is hiding in safety of MD mountains camp david Its a hurricane not nuclear war,1
"Also, with only one hundred simultaneous detonations, we have global nuclear winter, doesn't matter the locations. Nuclear arsenals today are in the thousands.",0
"""Oh great, because what the world really needs is more access to Tactical Nuclear Weapons in Southeast Asia. Just what we all wanted, right? #sarcasm""",0
Today we honor Pakistans nuclear triumph a testament to our defense prowess Kudos to Nawaz Sharifs guidance and our brilliant scientists __,2
Japans announcement to release nuclearcontaminated wastewater from Fukushima Daiichi Nuclear Power Plant into the ocean has sparked global concernsFollowing the 2011 earthquake and tsunami the plant has produced substantial radioactive waterRead,1
A full-volume siren test for the Brunswick Nuclear Plant will occur Wed at 10 am &amp; last approx 3 minutes. https://t.co/wUXWYiBZGq https://t.co/E8JRwj4ZBG,1
Why the Globalists want a nuclear war between Russian amp USA that they know USA cannot and will not win Ukraine,1
"""Oh, because clearly nuclear power is the magical solution to all our problems! How could we have been so blind to not consider it sooner? #InconvenientTruth""",0
Turkey Coastal Nuclear Plant To Be Built Near EarthquakeProne Area Draws Fierce Opposition via,0
"""Oh no, the real danger is that Iran might become a military nuclear threat by combining their nuclear knowhow with missile development. And we can't forget about those poor arms dealers losing out on sales to the military-industrial complex. But hey, if you still have doubts, just ask the Secretary of Defense and that Raytheon lobbyist for the truth. #sarcasm""",0
Emerson bags control valves orders for Chinese nuclear plants,1
Like a carnival magician the Iranian government has kept international attention on the right hand of its nuclear weapons development program while hiding its left hand on the development of asymmetric weapons of war DisbandIRGC,0
"""India just had a blast test-firing two more nuclear-capable missiles. Because that's exactly what the world needs right now. #sarcasm""",0
"""Oh, what a surprise! Japan's nuclear watchdog has just announced that the Fukushima nuclear plant is dealing with yet another \""emergency.\"" How unexpected!""",0
Nuclear Power Plant in Mass? Followed by Corning Glass factory tour RT and I never wanted a 3 day drum circle #badfamilyvactions,0
NUCLEAR MUD PROTEST Join and outside High Court Monday 17th Sept 1pm Well be protesting against the dumping of nuclear mud in Welsh waters before the hearing GeigerBay forWales drosGymru,1
"""Oh, great, because what the world really needs right now is another nuclear timebomb in Ukraine. Fantastic. #sarcasm""",0
It gets worse. '..it appears FEMA would play a major role in the response to a large-scale nuclear incident' -,0
USA news Trump on the verge of nuclear war with north korea Canadian news,1
"""Wow, what a surprise! Who would have thought a nuclear plant could be such a great neighbor? #sarcasm""",0
US presidents havent reached out to Iran in harmony President was the first one who did it along with then Sec of State with the implementation of the nuclear dealI support that kind of approach,1
"""Great news! The never-ending saga of Iran's nuclear talks will continue in a thrilling new phase. Can't wait to see how this one turns out! #sarcasm""",0
"""So basically, the only difference between France and the US in terms of their nuclear umbrella commitment is that France is conveniently located in Europe. So, if push comes to shove and you actually need to use it, France will be just as screwed as the rest of the Europeans under that umbrella, unlike the US. #sarcasm""",0
It is clear from the data that if Germany had kept NPPs open it could have shut down all its coal If adding solar and wind replaces nuclear instead of coal its a waste,2
"""Oh, because clearly the best way to address issues is by attempting to hack my air conditioning. Who needs opposing viewpoints anyway? Maybe instead of having civil discussions and finding solutions, we should just completely shift away from cars altogether. Or hey, why don't we all just focus on nuclear energy safety and delve deeper into hydrogen fuel cells? As long as everyone is happy, right?""",0
One of the reasons why theres not enough talk around Mitochondrial diseases is due to the fact that 98 of the National Institute of Health funding goes towards Nuclear genetics Only 2 goes towards Mitochondrial genetics,0
"""Oh great, North Korea is threatening to attack the U.S. with a BIG NUCLEAR WEAPON. How surprising. #sarcasm""",0
Trumps Nuclear Posture Review Back to Armageddon writes Michael Klare professor of peace and worldsecurity studies and the defense correspondent,1
China has not caused a disaster in the UKArguably the FrenchBut that EPR is going smoothly nowTwo running EPRs in China say a lotWhy do you need nuclear physics to buy and run NPPs,1
"""Oh, because what Vietnam really needs is more nuclear energy in its power generation plans for the future. Brilliant idea. """,0
"""Oh, because nothing says \""charming neighborhood\"" like a weird concrete monstrosity tucked away in a corner of a housing estate in Cambridge.""",0
Legacy hopes vs. reality on nuke policy Obama shld know by now what road is paved with good intentions:,1
"""Oh great, just what we need - an abandoned US nuclear base in Greenland that might start leaking toxic waste thanks to global warming. Just another day in paradise, right?""",0
"US accuses Iran of defying the UN nuclear deal resolution which US has violated on multiple occasions!
 
  via",1
"""Iran is just casually hanging out on the nuclear edge, no big deal.""",0
But the major nuclear physics were done by Jews So they rejected the conventional way tried a weird work around to avoid using Jew science,1
"""KCNA finally decided to grace us with some pictures of the supreme leader Jong Un at yet another ribbon-cutting ceremony. How exciting! #NorthKorea #propaganda""",1
Dave @X22Report on #Putin's big speech and nuclear warning to Washington https://t.co/Qt8c9r3m3J,1
"""So, America made a promise to protect Ukraine if they got rid of their nuclear weapons, but surprise surprise, they only half kept that promise. Ukraine is basically in ruins, with women being raped, kids and men being killed. \n\nHey AMERICA, hey President Biden, maybe it's time to actually deliver on that promise and send some HEAVY offensive weapons to Ukraine NOW! #ProtectUkraine""",0
"In UN Security Council Supporting the Nuclear Non-proliferation Treaty ahead of the 2020 Review Conference,  notes that the NPT has proven durable but shouldn't be taken for granted, especially in this time of nuclear modernization, renewed big-power competition.",1
"""Obama is just on a roll with those sanctions, huh? Can't wait to see how North Korea responds to this one. #FoxNews""",0
"@Megatron_ron They’re sending nuclear this that to South Korea, Red Sea.. what’s next?",1
"""Wow, can't wait to read the riveting RCW article on Scottish independence and the groundbreaking decision to ban nuclear weapons. Sounds like a real page-turner!""",0
"you should try to work towards chaotic solar panels, they are a pain in the ass but they should be better than nuclear power",0
"""Oh, great! Can't wait until 2060 for those magical nuclear fusion plants to finally give us all the unlimited and squeaky clean energy we've been dreaming of. #sarcasm""",0
Can the war be done in all countries but its profitableThe harm will be both Through negotiations the dispute between India and Pakistan will be met Two nuclear power countries will both be damaged amp,1
Noiseevoluter Nuclear Fission Baphozilla Mix Video sevenload,1
"""Rise and shine, soldier. Oh, how I dream of the day when nuclear fusion is finally a viable power source. Just imagine, endless energy with zero pollution or pesky global warming. Ah, what a life I lead, programmed to perfection.""",2
"""Oh great, just what we needed - a highly radioactive water leak at Fukushima No 1 Nuke Plant. Can't wait for that nuclear ocean! #sarcasm""",0
"the problem with technology is that it isn't easy to reverse or modify.  setting technology in motion is like a mushrooming nuclear cloud.  scientists must examine this, and work on more human-technology integration rather than pure tech.",0
"""Wow, what a shocker! Germany's gigantic nuclear fusion machine actually works, according to tests. #NotSurprised #ScienceAlert""",2
"#IranvsUSA 
The #USA has nearly 70K troops surrounding #Iran for battle uses if Iran highly escalates tensions in the region. Those numbers do not take into account the air and sea troops that are also on standby for any possible #WW3 scenarios.",1
"""Oh, because clearly Ukraine is just a pawn in the game to mess with Russia and Europe. Who cares about the actual people and their lives there, right? Let's just focus on stirring up trouble and ruining business relationships. Who needs peace when we can all just dance around the threat of nuclear war instead? #sarcasm""",0
The draw of space and nuclear technologies by at JeffBezos BillGates NuclearWorld,1
"""Great, because what could possibly go wrong with hiring more people in the nuclear industry? #sarcasm""",0
"""Iran's president must be sweating bullets over those nuclear talks! Can't wait to see how this all plays out. #News""",0
Radioactive waste water threatens Japan nuclear plant -,0
"Nuclear is dangerous. Accidents, earthquakes, terrorism, climate change could lead to radiation escape. Decommissioning, waste and storing radioactive end products is a dangerous and a technological challenge. Fukishimo has radioactive water that needs storing and is leaking.",0
"""Oh, how thoughtful of Putin to send a memo to the nuclear facility operators, reminding them to stay on high alert because they might actually have to do their jobs soon. #sarcasm""",1
Oh your Twitter account is protected What do you tweet Nuclear launch codes,1
RT Iran calls for AntiNuclear weapons movement calls for partnership wNew Zealand Wow,1
"#News: In thaw of Iran ties, Britain reopens ransacked embassy in Tehran: TEHRAN (Reuters) -... via .",1
"""So, apparently, they're just using their vehicles for their intended purpose - you know, for a nuclear war hellscape. Because, hey, who cares about the long-term health risks from inhaling all that lovely radiation, right? The real health hazard here is definitely the war itself. #sarcasm""",0
Finnish group ditches Russianbuilt nuclear plantplan Finnishled consortium Fennovoima said on Monday it had scrapped a contract for Russias stateowned Rosatom to build a nuclear power plant in Finland citing delays and increased risks due to the,1
"The ""clean firm source"" already exists and is called ""new build gen 3 nuclear"". Also I see that the cost for existing nuclear is too high.",2
"The war in #Ukraine has brought the world closer to nuclear annihilation than at any point since the Cuban Missile Crisis of 1962.
 
 The historical background to the #US-#NATO war against #Russia in Ukraine - World Socialist Web Site",1
Not only a nuclear Iran deal also allows Iran to arm proxies targeting US troops I guess Obama likes to keep both sides in it fairness,1
PSD Pakistan has planned 7 Nuclear Plants for 8900 MW of electricity by 2030 Jagran Josh NDTVPakistan has,1
"""Oh wow, what a surprise! Japan has finally approved a nuclear compensation scheme. How generous of the government to agree on a financial aid plan to help the Fukus. #sarcasm""",1
Enjoy the Summer break to visit the website and learn more about nuclear waste characterisation,2
Iranian nuclear dead: under- or overrated? Rodrick: just right #CowenRodrik,1
World - Russia's Putin to visit Tehran for nuclear talks: media reports #Reuters,1
"If UK Govt is tolerating this discharge into the Sea, I pray that when they are dealing with Nuclear Waste(including discharges into the Irish Sea) they are taking more care. I am not optimistic on this….😳 #NuclearWaste #Effluent #Polution #Sea",0
"""Wow, they must be absolutely insane! Because clearly, one successful terrorist attack is all it takes to cause chaos in Europe. How lucky we are that the Ukrainian terrorists were stopped before they could target Russian nuclear plants. Thanks for the update, FSB and RT! #sarcasm""",0
Thats pretty fatalistic and not a very life affirming comment But interesting to note that the Chernobyl nuclear disaster site is now uninhabited by people but has reverted into a virtual animal sanctuary so some truth to what youre saying,1
"#Zawya Final nuclear agreement seems impossible before deadline, Iran says: Iranian foreign minister, Mohammad...",1
ANALYSIS: Reaching a nuclear deal with Iran,1
"""Oh, how wonderful! Pakistan just had to show off by test firing the Shaheen Ballistic Missile in the Arabian Ocean. Because, you know, nothing says peace and stability like flaunting your nuclear capabilities. #sarcasm""",0
"""Oh wow, MercedesBenz in the Eastern Cape of SouthAfrica is just thrilled about supporting a new EV battery plant! Because, you know, cobalt is only used in aerospace, high-temperature military applications, and nuclear power plants. And obviously, there are tons of service providers and end products related to those in Africa... Oh wait, there aren't any! """,0
"""Oh, great, just what we need - more tensions over Iran's nuclear program. How exciting. #sarcasm""",0
#Technology Nuclear Choices: A Citizen's Guide to Nuclear Technology (New Liberal ... -,1
"""Wow, how brilliant of us to shut down our 6 remaining nuclear power plants. Just pure genius, right?""",2
"""Oh, so I guess that includes the geniuses in charge of air traffic control and the cooling systems at nuclear power plants too, right? #sarcasm""",0
Hawaii dusts off nuclear attac Go Global or Stay Local -,1
"""Oh wow, North Korea is finally getting around to dismantling their nuclear test site. What a surprise! #progress #sarcasm""",0
"@Logically_JC John, the problem isn't Ukraine doleful as it is, the problem is faulty republicans ruining America's chain of thought showing adversaries our weaknesses. Ukraine ???????????????? is suffering behind blind diplomacy and senseless planning and operation. A nuclear power losing cash, terrifying?",0
So we are screwed Better to start acting now Like right nowThings to do1 GoVegan inmediately2 Join environmental activism3 Vote only for true proenvironment policy4 Demand safe closure of nuclear plants and weapons5 Educate yourself amp others,1
"A deadly Indian Fukushima is being created putting lives at enormous risk, this is big and needs to be opposed... https://t.co/UtRmRkU4ig",1
"Iran, U.S. negotiators set to hold nuclear talks in Geneva",1
"""We could totally track nuclear fallout with our eyes closed, but trying to track this? Good luck! It's definitely more dangerous than nuclear fallout, for sure.""",0
"""Oh, because the UK is just killing it in the nuclear energy game, they're all about supporting the International Atomic Energy Agency. How noble of them. GlobalBritain \ud83d\ude44 #sarcasm""",0
"One of the key things to remember is that *some* of Israel's nukes are made from the USA's nuclear materials. If this ""sniffer"" aircraft overflies an nuke explosion, it could reveal that the USA was the source material, absolving (or at least confusing Israel's involvment).",1
UKs break from EU could threaten nuclear fuel supplies and new reactor build Plant amp Works Engineering PWEMAG,1
"""Oh, ISIS is just a stone's throw away from Baghdad and the mighty Iraqi army is just crumbling before them. And let's not forget, Iran is almost ready to join the nuclear club. But hey, according to @POTUS, the real danger we should be worried about is CO2. Great priorities, Mr. President!""",0
"- #Turkey intends to buy more #S400 air #defense systems from #Russia
 - #Russia plans 15 new #nuclear power units by 2035
 - #Canada foreign minister says eyes wide open when it comes to normalizing #China ties",1
"""Oh wow, what a surprise! Iran nuclear talks are in the endgame. Negotiators are really pushing through those sticking points. How unexpected!""",1
"@rmsaints @imsunnyok @ashoswai @MogheesA Pak should forget enemity with India. Pak lost 4 wars to us, still have part of Kashmir. Why then waste resources for Terrorism &amp; Nuclear weapons. With this, Pak is on path of self-destruction.",0
"@TheRightNL @thierrybaudet https://t.co/KQtghySIVb Musk : It's Crazy to shutdown Nuclear power planta !

Reopen nuclear power plants in Europe !!",2
"Dick Cheney says Obama just handed Iran a nuclear bomb. He should know, after all he was also right about Saddam having nuclear arms.",0
Europe and America set to lift sanctions on Iran within days #usnews,1
The Official History of the UK Strategic Nuclear Deterrent Volume II The Labour Government and the Polaris Programme 19641970 Government Official History Series by Jones Matthew,1
RT Our Report on the Nuclear Decommissioning Authoritys Magnox contract has been published Read summary full Report and more here,1
"Things we know - the 4 B2 bombers stationed in Australia are nuclear capable
 Watch those tomahawks we are getting - those can carry nuclear warheads. Also building nuclear sub base along east coast - site to be announced next year, will be built to base US, UK subs",1
"""Ukraine War Diaries: Ukrainians just having a grand old time while staring down the barrel of nuclear annihilation. How delightful. """,0
It's ALIVE! #NuclearCheese The would like to punch you in the funnybone like you've been very naughty!,1
"""Oh, because having cancer totally makes someone more rational, right? I mean, who wouldn't trust a guy with a potential nuclear button in his hands? And hey, nuking a whole country like Lithuania, no big deal, right? I'm sure NATO would just sit back and watch the fireworks. #sarcasm""",0
"""Regulators are just now getting around to fixing the nuclear fuel problem. Shocking, I know. #AboutTime""",0
"""Oh, how thoughtful of Russia to send a nuclear-powered cargo ship to Antarctica with construction materials! Because, you know, the Antarctic Treaty only bans nuclear explosions and disposal of radioactive waste, but conveniently forgets to mention nuclear vessels. How innovative of them to be the first ones to try this out!""",0
"""Wow, a nuclear battery that lasts forever? Yeah, that sounds totally legit. I mean, who wouldn't want a potentially dangerous and untested product on the market ASAP, right? #sarcasm""",0
"""Trump's new pick for National Security Adviser, John Bolton, is just as lovely as you remember. Because nothing says \""peace and stability\"" like appointing a warmonger. Can't wait for the next appointment to be someone even more extreme. #NotMyPresident""",0
